Data,Último,Abertura,Máxima,Mínima,Vol.,Amanhã,Target
2019-10-04,102551,101516,102580,101057,4650000,100573,0
2019-10-07,100573,102546,102546,100542,3940000,99981,0
2019-10-08,99981,100565,101296,99868,4340000,101249,1
2019-10-09,101249,100005,101567,100005,3940000,101817,1
2019-10-10,101817,101244,102483,101152,4370000,103832,1
2019-10-11,103832,101819,104381,101819,4350000,104302,1
2019-10-14,104302,103834,104305,103438,2990000,104490,1
2019-10-15,104490,104299,105048,104052,4090000,105423,1
2019-10-16,105423,104486,105462,103521,4510000,105016,0
2019-10-17,105016,105389,105891,104827,4190000,104729,0
2019-10-18,104729,105012,105464,104525,4480000,106022,1
2019-10-21,106022,104729,106027,104696,3500000,107381,1
2019-10-22,107381,106023,107421,105927,5220000,107544,1
2019-10-23,107544,107381,107959,107041,4660000,106986,0
2019-10-24,106986,107553,107744,106593,5620000,107364,1
2019-10-25,107364,106990,108083,106990,5400000,108187,1
2019-10-28,108187,107366,108393,107362,3970000,107556,0
2019-10-29,107556,108189,108195,107313,4310000,108408,1
2019-10-30,108408,107557,108408,106622,5450000,107220,0
2019-10-31,107220,108403,108403,106356,5380000,108196,1
2019-11-01,108196,107221,108496,107220,5470000,108779,1
2019-11-04,108779,108196,109352,108196,5180000,108719,0
2019-11-05,108719,108779,109343,108253,5660000,108360,0
2019-11-06,108360,108719,109633,107446,5510000,109581,1
2019-11-07,109581,108360,109672,108360,6080000,107629,0
2019-11-08,107629,109572,109572,107127,5420000,108367,1
2019-11-11,108367,107622,108367,106814,3930000,106751,0
2019-11-12,106751,108368,108368,106232,5220000,106060,0
2019-11-13,106060,106751,106786,105261,5340000,106557,1
2019-11-14,106557,106052,106758,105820,5360000,106269,0
2019-11-18,106269,106566,107519,106246,4920000,105864,0
2019-11-19,105864,106269,106950,105367,3610000,107497,1
2019-11-21,107497,105866,107497,105864,5820000,108692,1
2019-11-22,108692,107497,108692,107157,4800000,108424,0
2019-11-25,108424,108692,108915,108080,4510000,107059,0
2019-11-26,107059,108424,108424,106414,6900000,107708,1
2019-11-27,107708,107059,107991,106312,4420000,108290,1
2019-11-28,108290,107708,108333,107148,3670000,108233,0
2019-11-29,108233,108290,108708,107759,4190000,108928,1
2019-12-02,108928,108233,109279,108233,4710000,108956,1
2019-12-03,108956,108931,109198,108190,5220000,110301,1
2019-12-04,110301,108962,110301,108962,4890000,110622,1
2019-12-05,110622,110297,111073,110008,4400000,111126,1
2019-12-06,111126,110623,111430,110623,4970000,110977,0
2019-12-09,110977,111125,111453,110870,4990000,110672,0
2019-12-10,110672,110973,111184,110133,4760000,110964,1
2019-12-11,110964,110672,111227,110530,5150000,112200,1
2019-12-12,112200,110963,112445,110963,5680000,112565,1
2019-12-13,112565,112205,112829,111780,7710000,111896,0
2019-12-16,111896,112565,113197,111896,6080000,112616,1
2019-12-17,112616,111897,112695,111897,5350000,114315,1
2019-12-18,114315,112618,114339,112300,7940000,115131,1
2019-12-19,115131,114313,115132,113712,5780000,115121,0
2019-12-20,115121,115133,115171,114526,6890000,115863,1
2019-12-23,115863,115119,115863,114964,4000000,117203,1
2019-12-26,117203,115864,117220,115673,3790000,116534,0
2019-12-27,116534,117205,117803,115995,3910000,115645,0
2019-12-30,115645,116530,117086,115599,3670000,118573,1
2020-01-02,118573,115652,118573,115649,5160000,117707,0
2020-01-03,117707,118564,118792,117341,6830000,116878,0
2020-01-06,116878,117707,117707,116269,6570000,116662,0
2020-01-07,116662,116872,117076,115965,4850000,116247,0
2020-01-08,116247,116667,117335,115693,5910000,115947,0
2020-01-09,115947,116248,116820,115411,5950000,115503,0
2020-01-10,115503,115948,116745,114952,4780000,117325,1
2020-01-13,117325,115503,117333,115503,5690000,117632,1
2020-01-14,117632,117325,117705,116610,5360000,116414,0
2020-01-15,116414,117632,117632,116188,5570000,116704,1
2020-01-16,116704,116415,117106,115961,5420000,118478,1
2020-01-17,118478,116710,118479,116710,4950000,118862,1
2020-01-20,118862,118478,118862,117928,3840000,117026,0
2020-01-21,117026,118861,118861,117026,5090000,118391,1
2020-01-22,118391,117035,118401,117035,5770000,119528,1
2020-01-23,119528,118391,119535,116906,6570000,118376,0
2020-01-24,118376,119528,119593,118108,4780000,114482,0
2020-01-27,114482,118347,118347,114376,6100000,116479,1
2020-01-28,116479,114482,116797,114475,5230000,115385,0
2020-01-29,115385,116494,117171,115164,5100000,115528,1
2020-01-30,115528,115375,115528,112825,6320000,113761,0
2020-01-31,113761,115518,115518,113148,6220000,114629,1
2020-02-03,114629,113761,115299,113467,5510000,115557,1
2020-02-04,115557,114631,116556,114631,5830000,116028,1
2020-02-05,116028,115563,117701,115562,7170000,115190,0
2020-02-06,115190,116033,117382,114723,7380000,113770,0
2020-02-07,113770,115190,115190,113769,6590000,112570,0
2020-02-10,112570,113771,114176,112134,7490000,115371,1
2020-02-11,115371,112574,115576,112574,6770000,116674,1
2020-02-12,116674,115371,117581,115371,8160000,115662,0
2020-02-13,115662,116660,116660,114801,5640000,114381,0
2020-02-14,114381,115663,115663,114132,5340000,115309,1
2020-02-17,115309,114381,115696,114381,4360000,114977,0
2020-02-18,114977,115309,115309,113532,5550000,116518,1
2020-02-19,116518,114982,116545,114774,6330000,114586,0
2020-02-20,114586,116518,116552,114379,6790000,113681,0
2020-02-21,113681,114585,114585,112661,5900000,105718,0
2020-02-26,105718,113647,113647,105053,9370000,102984,0
2020-02-27,102984,105711,106656,102984,11240000,104172,1
2020-02-28,104172,102984,104172,99951,11230000,106625,1
2020-03-02,106625,104260,107220,103779,8860000,105537,0
2020-03-03,105537,106630,108804,104405,9390000,107224,1
2020-03-04,107224,105540,107809,105042,8410000,102233,0
2020-03-05,102233,107217,107217,100536,8600000,97997,0
2020-03-06,97997,102231,102231,96886,11860000,86067,0
2020-03-09,86067,97982,97982,85880,14650000,92214,1
2020-03-10,92214,86071,92230,86071,13530000,85171,0
2020-03-11,85171,92202,92202,80796,11790000,72583,0
2020-03-12,72583,85103,85103,68488,12010000,82678,1
2020-03-13,82678,72621,83758,72621,15770000,71168,0
2020-03-16,71168,82565,82565,70855,12850000,74617,1
2020-03-17,74617,71178,77255,70783,14950000,66895,0
2020-03-18,66895,74576,74576,63547,16750000,68332,1
2020-03-19,68332,66883,70071,61691,16140000,67069,0
2020-03-20,67069,68344,72247,66120,15150000,63570,0
2020-03-23,63570,67067,67604,62161,11960000,69729,1
2020-03-24,69729,63604,71535,63604,11680000,74956,1
2020-03-25,74956,69727,76714,69360,12950000,77710,1
2020-03-26,77710,74956,78846,74923,12760000,73429,0
2020-03-27,73429,77708,77708,73057,10300000,74639,1
2020-03-30,74639,73431,75430,73184,9030000,73020,0
2020-03-31,73020,74629,75511,72385,11140000,70967,0
2020-04-01,70967,73011,73011,69569,10090000,72253,1
2020-04-02,72253,70969,73861,70957,10540000,69538,0
2020-04-03,69538,72241,72241,67802,10410000,74073,1
2020-04-06,74073,69556,75260,69556,9690000,76358,1
2020-04-07,76358,74078,79855,74078,11290000,78625,1
2020-04-08,78625,76335,79058,76115,10210000,77682,0
2020-04-09,77682,78640,80428,77457,10750000,78836,1
2020-04-13,78836,77682,78836,76405,7650000,79918,1
2020-04-14,79918,78848,81668,78848,8590000,78831,0
2020-04-15,78831,79911,80035,77546,9760000,77812,0
2020-04-16,77812,78837,80167,77452,9030000,78990,1
2020-04-17,78990,77817,79846,77754,8320000,78973,0
2020-04-20,78973,78989,80106,76943,8870000,80687,1
2020-04-22,80687,78973,81184,78973,9850000,79673,0
2020-04-23,79673,80690,81934,78622,10820000,75331,0
2020-04-24,75331,79667,79667,72041,16530000,78239,1
2020-04-27,78239,75334,78563,75327,10660000,81312,1
2020-04-28,81312,78243,81427,78243,12940000,83171,1
2020-04-29,83171,81313,83598,81313,11720000,80506,0
2020-04-30,80506,83169,83169,80168,11800000,78876,0
2020-05-04,78876,80501,80502,77640,8590000,79471,1
2020-05-05,79471,78887,81066,78886,9150000,79064,0
2020-05-06,79064,79473,79996,78056,9780000,78119,0
2020-05-07,78119,79072,80061,78061,13810000,80263,1
2020-05-08,80263,78152,80557,78152,10730000,79065,0
2020-05-11,79065,80263,80723,78994,9780000,77872,0
2020-05-12,77872,79065,80344,77872,10250000,77772,0
2020-05-13,77772,77877,78911,77152,11580000,79011,1
2020-05-14,79011,77770,79011,75697,13820000,77557,0
2020-05-15,77557,79011,79538,77426,11720000,81194,1
2020-05-18,81194,77576,81420,77571,11530000,80742,0
2020-05-19,80742,81197,82175,80647,10740000,81319,1
2020-05-20,81319,80747,82290,80740,9520000,83027,1
2020-05-21,83027,81320,83309,81317,11400000,82173,0
2020-05-22,82173,83027,83027,81669,9280000,85663,1
2020-05-25,85663,82198,85876,82193,8760000,85469,0
2020-05-26,85469,85668,87333,85396,12030000,87946,1
2020-05-27,87946,85468,87946,85468,11210000,86949,0
2020-05-28,86949,87946,88091,86767,10120000,87403,1
2020-05-29,87403,86951,87410,85384,16550000,88620,1
2020-06-01,88620,87395,89019,86837,9850000,91046,1
2020-06-02,91046,88622,91046,88622,11830000,93002,1
2020-06-03,93002,91048,93710,91048,15140000,93829,1
2020-06-04,93829,92993,94132,92221,11490000,94637,1
2020-06-05,94637,93839,97356,93839,13320000,97645,1
2020-06-08,97645,94640,97693,94635,11100000,96747,0
2020-06-09,96747,97644,97644,95386,11290000,94686,0
2020-06-10,94686,96747,97646,94665,11740000,92795,0
2020-06-12,92795,94677,94703,90811,12790000,92376,0
2020-06-15,92376,92780,93112,90148,13320000,93531,1
2020-06-16,93531,92387,95216,92387,12030000,95547,1
2020-06-17,95547,93531,96611,93531,11130000,96125,1
2020-06-18,96125,95547,97110,94698,10010000,96572,1
2020-06-19,96572,96138,97540,95874,13130000,95336,0
2020-06-22,95336,96572,96870,94869,8260000,95975,1
2020-06-23,95975,95344,97486,95344,9750000,94377,0
2020-06-24,94377,95974,95974,93259,9960000,95983,1
2020-06-25,95983,94382,96260,94152,8700000,93834,0
2020-06-26,93834,95979,95979,93514,8440000,95735,1
2020-06-29,95735,93837,95735,93825,8910000,95056,0
2020-06-30,95056,95728,96257,94806,10140000,96203,1
2020-07-01,96203,95062,96852,95062,10160000,96235,1
2020-07-02,96235,96206,97864,96052,10060000,96765,1
2020-07-03,96765,96237,96765,95803,5350000,98937,1
2020-07-06,98937,96776,99257,96768,9490000,97761,0
2020-07-07,97761,98937,98938,97272,8950000,99770,1
2020-07-08,99770,97765,99973,97765,9140000,99160,0
2020-07-09,99160,99770,100191,98861,9470000,100032,1
2020-07-10,100032,99160,100101,98739,9150000,98697,0
2020-07-13,98697,100027,100858,98697,10380000,100440,1
2020-07-14,100440,98699,100632,98289,10020000,101791,1
2020-07-15,101791,100444,102114,100444,9290000,100553,0
2020-07-16,100553,101791,101792,100160,8130000,102888,1
2020-07-17,102888,100554,103017,100554,10430000,104426,1
2020-07-20,104426,102888,104439,102744,8930000,104310,0
2020-07-21,104310,104426,105449,103732,11110000,104290,0
2020-07-22,104290,104312,104980,103277,10830000,102293,0
2020-07-23,102293,104291,104949,102119,10370000,102382,1
2020-07-24,102382,102292,102694,100859,9800000,104477,1
2020-07-27,104477,102381,104585,102381,9620000,104109,0
2020-07-28,104109,104477,104663,103592,9090000,105605,1
2020-07-29,105605,104112,105704,104112,9240000,105009,0
2020-07-30,105009,105605,105607,103920,9590000,102912,0
2020-07-31,102912,105010,105462,102642,12930000,102830,0
2020-08-03,102830,102913,103863,102304,10900000,101216,0
2020-08-04,101216,102826,103012,100005,12030000,102802,1
2020-08-05,102802,101220,103763,101220,10920000,104126,1
2020-08-06,104126,102795,104523,102795,9690000,102776,0
2020-08-07,102776,104116,104126,101957,10340000,103444,1
2020-08-10,103444,102776,103722,101282,8260000,102174,0
2020-08-11,102174,103449,104409,102174,9360000,102118,0
2020-08-12,102118,102176,103116,100698,10110000,100461,0
2020-08-13,100461,102118,103237,100187,10720000,101353,1
2020-08-14,101353,100469,101717,100445,8580000,99595,0
2020-08-17,99595,101348,101689,98513,10820000,102065,1
2020-08-18,102065,99597,102247,99597,9420000,100854,0
2020-08-19,100854,102072,102334,100800,10030000,101468,1
2020-08-20,101468,100853,101749,99131,9400000,101521,1
2020-08-21,101521,101460,101566,100412,9100000,102298,1
2020-08-24,102298,101525,102515,101525,7720000,102118,0
2020-08-25,102118,102293,102708,101623,8189999,100627,0
2020-08-26,100627,102119,102521,99359,9860000,100624,0
2020-08-27,100624,100625,101548,99857,7360000,102143,1
2020-08-28,102143,100631,102347,100631,7670000,99369,0
2020-08-31,99369,102142,102142,99369,12230000,102168,1
2020-09-01,102168,99382,102238,99382,9380000,101911,0
2020-09-02,101911,102168,102824,100872,7560000,100721,0
2020-09-03,100721,101911,103226,99751,12610000,101242,1
2020-09-04,101242,100733,101582,98961,11330000,100050,0
2020-09-08,100050,101239,101239,99373,8480000,101292,1
2020-09-09,101292,100050,101578,100050,7960000,98835,0
2020-09-10,98835,101291,101536,98687,8890000,98363,0
2020-09-11,98363,98839,99435,97758,9110000,100275,1
2020-09-14,100275,98367,100520,98367,8180000,100298,1
2020-09-15,100298,100277,100949,99647,9220000,99676,0
2020-09-16,99676,100299,100663,99663,7140000,100098,1
2020-09-17,100098,99674,100251,98562,7860000,98290,0
2020-09-18,98290,100098,100102,98045,11370000,96991,0
2020-09-21,96991,98283,98283,95820,9740000,97294,1
2020-09-22,97294,96995,97684,96390,7280000,95735,0
2020-09-23,95735,97294,97389,95728,8830000,97012,1
2020-09-24,97012,95735,97955,95653,9330000,96999,0
2020-09-25,96999,97011,97012,95632,7350000,94666,0
2020-09-28,94666,97005,98314,94371,10510000,93580,0
2020-09-29,93580,94665,95505,93408,8740000,94603,1
2020-09-30,94603,93586,95340,93584,9490000,95479,1
2020-10-01,95479,94604,95486,93599,9240000,94016,0
2020-10-02,94016,95475,95996,93897,8580000,96089,1
2020-10-05,96089,94019,96414,93984,8620000,95615,0
2020-10-06,95615,96091,97405,95211,11300000,95526,0
2020-10-07,95526,95616,96380,94881,9830000,97920,1
2020-10-08,97920,95530,97938,95530,11160000,97483,0
2020-10-09,97483,97924,98642,97161,10810000,98503,1
2020-10-13,98503,97483,98998,97336,7870000,99334,1
2020-10-14,99334,98502,99571,98501,8900000,99054,0
2020-10-15,99054,99328,99486,97778,8340000,98309,0
2020-10-16,98309,99054,99172,98309,7840000,98658,1
2020-10-19,98658,98310,99917,98310,9930000,100540,1
2020-10-20,100540,98664,100722,98664,8800000,100552,1
2020-10-21,100552,100541,101586,100149,8660000,101918,1
2020-10-22,101918,100553,102020,100457,9560000,101260,0
2020-10-23,101260,101918,102218,101188,7560000,101017,0
2020-10-26,101017,101260,101784,99762,8070000,99606,0
2020-10-27,99606,101017,101660,99414,8670000,95369,0
2020-10-28,95369,99598,99598,95369,11050000,96582,1
2020-10-29,96582,95368,96688,93387,12700000,93952,0
2020-10-30,93952,96579,96579,93559,10640000,95980,1
2020-11-03,95980,93968,96350,93968,10190000,97867,1
2020-11-04,97867,95992,98296,95987,10700000,100751,1
2020-11-05,100751,97873,100922,97872,10460000,100925,1
2020-11-06,100925,100751,101104,99837,8380000,103515,1
2020-11-09,103515,100954,105147,100954,17410000,105067,1
2020-11-10,105067,103516,105758,103453,16670000,104809,0
2020-11-11,104809,105067,105462,104143,10840000,102507,0
2020-11-12,102507,104810,105019,102034,10860000,104723,1
2020-11-13,104723,102509,104726,102509,9770000,106430,1
2020-11-16,106430,104729,106518,104729,11720000,107249,1
2020-11-17,107249,106430,107810,105847,10310000,106119,0
2020-11-18,106119,107246,107467,106043,10340000,106670,1
2020-11-19,106670,106117,106973,105545,8560000,106042,0
2020-11-20,106042,106670,106764,105680,7100000,107379,1
2020-11-23,107379,106050,107495,106050,9690000,109786,1
2020-11-24,109786,107378,109956,107361,11930000,110133,1
2020-11-25,110133,109786,110596,109315,8560000,110227,1
2020-11-26,110227,110133,110245,109418,6170000,110575,1
2020-11-27,110575,110229,111603,110161,8790000,108893,0
2020-11-30,108893,110598,110934,108829,19300000,111400,1
2020-12-01,111400,108897,111840,108897,11320000,111879,1
2020-12-02,111879,111402,112315,110579,9810000,112292,1
2020-12-03,112292,111874,113377,111874,11470000,113750,1
2020-12-04,113750,112294,113864,112294,8890000,113590,0
2020-12-07,113590,113751,114531,112629,9630000,113793,1
2020-12-08,113793,113590,114381,112820,8810000,113001,0
2020-12-09,113001,113799,114020,112567,8430000,115129,1
2020-12-10,115129,113002,115262,112732,11800000,115128,0
2020-12-11,115128,115128,115527,113949,8369999,114611,0
2020-12-14,114611,115137,115740,114431,8189999,116149,1
2020-12-15,116149,114613,116390,114613,8199999,117857,1
2020-12-16,117857,116149,118178,115496,9810000,118401,1
2020-12-17,118401,117864,119027,117856,7700000,118024,0
2020-12-18,118024,118395,119370,117638,8640000,115823,0
2020-12-21,115823,118021,118021,114730,10350000,116636,1
2020-12-22,116636,115825,116903,115648,6950000,117807,1
2020-12-23,117807,116636,118311,116636,6480000,119124,1
2020-12-28,119124,117806,119213,117805,7170000,119409,1
2020-12-29,119409,119130,119861,118750,6770000,119017,0
2020-12-30,119017,119410,120150,118919,8240000,118855,0
2021-01-04,118855,119024,120354,118062,8740000,119376,1
2021-01-05,119376,118835,119790,116756,9260000,119100,0
2021-01-06,119100,119377,120924,118917,11640000,122386,1
2021-01-07,122386,119103,122697,119101,11770000,125077,1
2021-01-08,125077,122387,125324,122386,11090000,123255,0
2021-01-11,123255,125075,125075,122506,9540000,123998,1
2021-01-12,123998,123255,124584,123227,8950000,121933,0
2021-01-13,121933,123996,124032,121016,10290000,123481,1
2021-01-14,123481,121947,123896,121947,8970000,120349,0
2021-01-15,120349,123472,123472,120185,9390000,121242,1
2021-01-18,121242,120351,122586,120351,7220000,120636,0
2021-01-19,120636,121250,122120,119257,7890000,119646,0
2021-01-20,119646,120645,121449,118740,7950000,118329,0
2021-01-21,118329,119628,120243,117785,8570000,117380,0
2021-01-22,117380,118318,118318,116109,9370000,116464,0
2021-01-26,116464,117381,119167,116109,10680000,115882,0
2021-01-27,115882,116463,117840,114887,12380000,118883,1
2021-01-28,118883,115882,119355,115734,12070000,115068,0
2021-01-29,115068,118880,118880,114973,10970000,117518,1
2021-02-01,117518,115093,117862,115093,8720000,118234,1
2021-02-02,118234,117520,119805,117519,11630000,119725,1
2021-02-03,119725,118235,120210,118234,8700000,119261,0
2021-02-04,119261,119728,120560,118918,8100000,120240,1
2021-02-05,120240,119261,121117,119261,8210000,119696,0
2021-02-08,119696,120239,120844,119140,8620000,119472,0
2021-02-09,119472,119696,119975,118246,7910000,118435,0
2021-02-10,118435,119472,119738,117970,8640000,119300,1
2021-02-11,119300,118440,120283,118440,7570000,119429,1
2021-02-12,119429,119300,119763,118163,7660000,120356,1
2021-02-17,120356,119421,120597,118880,8330000,119199,0
2021-02-18,119199,120361,120845,118515,10720000,118431,0
2021-02-19,118431,119199,119250,117867,10400000,112668,0
2021-02-22,112668,118388,118388,111650,21770000,115227,1
2021-02-23,115227,112676,115380,112667,15170000,115668,1
2021-02-24,115668,115229,116208,114668,11400000,112256,0
2021-02-25,112256,115668,116506,111764,12470000,110035,0
2021-02-26,110035,112260,113466,109827,14620000,110335,1
2021-03-01,110335,110036,112445,110036,11240000,111540,1
2021-03-02,111540,110328,112428,107319,14820000,111184,0
2021-03-03,111184,111529,112398,107466,15140000,112690,1
2021-03-04,112690,111191,114433,111163,14220000,115202,1
2021-03-05,115202,112690,115504,112504,13250000,110612,0
2021-03-08,110612,115202,115202,110268,13700000,111331,1
2021-03-09,111331,110611,112525,109343,12140000,112776,1
2021-03-10,112776,111331,112928,109999,12510000,114984,1
2021-03-11,114984,112782,115127,112776,12090000,114160,0
2021-03-12,114160,114984,114984,113253,8109999,114851,1
2021-03-15,114851,114093,114903,113635,8220000,114019,0
2021-03-16,114019,114845,114974,113370,7800000,116549,1
2021-03-17,116549,114018,116736,113428,9430000,114835,0
2021-03-18,114835,116549,116751,114302,9920000,116222,1
2021-03-19,116222,114837,116446,114610,12340000,114979,0
2021-03-22,114979,116222,116225,113620,8160000,113262,0
2021-03-23,113262,114977,115599,113062,8300000,112064,0
2021-03-24,112064,113272,114823,112064,9830000,113750,1
2021-03-25,113750,112065,114024,110927,10310000,114781,1
2021-03-26,114781,113750,115416,113305,8660000,115419,1
2021-03-29,115419,114776,115553,114096,7460000,116850,1
2021-03-30,116850,115414,117090,114999,8140000,116634,0
2021-03-31,116634,116850,117249,115932,10660000,115253,0
2021-04-01,115253,116644,117088,114991,8020000,117518,1
2021-04-05,117518,115262,117668,115262,7250000,117499,0
2021-04-06,117499,117519,118213,117176,6800000,117624,1
2021-04-07,117624,117499,118303,116748,8540000,118313,1
2021-04-08,118313,117624,118850,117486,8780000,117670,0
2021-04-09,117670,118313,118643,117336,7740000,118812,1
2021-04-12,118812,117661,118812,117661,7000000,119297,1
2021-04-13,119297,118809,119529,118041,8980000,120295,1
2021-04-14,120295,119298,120871,119298,10080000,120701,1
2021-04-15,120701,120290,121409,120084,7950000,121114,1
2021-04-16,121114,120701,121333,120199,7950000,120934,0
2021-04-19,120934,121116,121974,120682,10030000,120062,0
2021-04-20,120062,120925,121354,119841,7810000,119371,0
2021-04-22,119371,120064,120995,119203,8600000,120530,1
2021-04-23,120530,119372,120815,119372,7620000,120595,1
2021-04-26,120595,120534,121393,119860,7100000,119388,0
2021-04-27,119388,120595,121012,119003,8359999,121053,1
2021-04-28,121053,119392,121276,119392,9080000,120066,0
2021-04-29,120066,121053,121498,119703,8500000,118894,0
2021-04-30,118894,120064,120125,118894,11090000,119209,1
2021-05-03,119209,118951,119904,118528,8890000,117712,0
2021-05-04,117712,119209,119293,117631,8770000,119564,1
2021-05-05,119564,117725,119734,117725,9060000,119921,1
2021-05-06,119921,119577,119966,119071,8780000,122038,1
2021-05-07,122038,119922,122038,119922,8870000,121909,0
2021-05-10,121909,122038,122772,121795,8220000,122964,1
2021-05-11,122964,121904,122964,120145,7990000,119710,0
2021-05-12,119710,122964,122964,119458,9410000,120706,1
2021-05-13,120706,119711,121426,119711,9360000,121881,1
2021-05-14,121881,120719,122195,120719,10140000,122938,1
2021-05-17,122938,121880,123074,121680,7410000,122980,1
2021-05-18,122980,122937,123544,122550,7840000,122636,0
2021-05-19,122636,122976,123013,121595,8830000,122701,1
2021-05-20,122701,122636,122734,122136,7910000,122592,0
2021-05-21,122592,122701,122799,121760,9490000,124032,1
2021-05-24,124032,122592,124167,122526,8189999,122988,0
2021-05-25,122988,124032,124696,122701,8910000,123989,1
2021-05-26,123989,122988,124256,122988,8260000,124367,1
2021-05-27,124367,123989,124537,123470,13140000,125561,1
2021-05-28,125561,124367,125698,124284,8850000,126216,1
2021-05-31,126216,125561,126216,125540,5950000,128267,1
2021-06-01,128267,126218,128363,126218,12500000,129601,1
2021-06-02,129601,128268,129601,128167,12780000,130126,1
2021-06-04,130126,129600,130137,129148,9810000,130776,1
2021-06-07,130776,130125,131190,129497,9660000,129787,0
2021-06-08,129787,130776,130776,129229,10350000,129907,1
2021-06-09,129907,129800,130882,129281,9840000,130076,1
2021-06-10,130076,129911,130526,129526,8530000,129441,0
2021-06-11,129441,130076,130294,128678,7750000,130208,1
2021-06-14,130208,129441,131084,129441,8160000,130091,0
2021-06-15,130091,130208,130436,129304,7210000,129258,0
2021-06-16,129258,130091,130282,128345,12880000,128056,0
2021-06-17,128056,129258,129919,127576,9660000,128405,1
2021-06-18,128405,128050,128795,127595,12430000,129264,1
2021-06-21,129264,128405,129412,128048,7330000,128767,0
2021-06-22,128767,129241,129258,127803,9330000,128428,0
2021-06-23,128428,128769,129901,128181,7990000,129514,1
2021-06-24,129514,128433,129541,128428,7240000,127256,0
2021-06-25,127256,129513,129747,126697,9360000,127429,1
2021-06-28,127429,127255,128067,126629,8160000,127327,0
2021-06-29,127327,127429,127507,126184,7780000,126802,0
2021-06-30,126802,127323,127323,126199,9100000,125666,0
2021-07-01,125666,126802,127204,124994,9290000,127622,1
2021-07-02,127622,125667,127672,125667,7430000,126920,0
2021-07-05,126920,127622,127633,126531,5260000,125095,0
2021-07-06,125095,126919,126919,124866,7650000,127019,1
2021-07-07,127019,125096,127249,125094,8150000,125428,0
2021-07-08,125428,127013,127013,124310,8880000,127594,1
2021-07-12,127594,125428,127782,125428,7420000,128168,1
2021-07-13,128168,127594,128419,126441,7150000,128407,1
2021-07-14,128407,128169,129620,128085,9210000,127468,0
2021-07-15,127468,128407,128976,126922,7420000,125960,0
2021-07-16,125960,127468,128009,125808,7360000,124395,0
2021-07-19,124395,125958,125958,123317,9210000,125401,1
2021-07-20,125401,124395,125631,123631,7630000,125929,1
2021-07-21,125929,125404,126112,125247,7150000,126147,1
2021-07-22,126147,125930,126428,125416,6480000,125053,0
2021-07-23,125053,126140,126204,124422,6050000,126004,1
2021-07-26,126004,125058,126214,125006,6330000,124612,0
2021-07-27,124612,126004,126026,123670,7310000,126286,1
2021-07-28,126286,124615,126712,124542,9040000,125675,0
2021-07-29,125675,126285,126476,124917,7490000,121801,0
2021-07-30,121801,125672,125673,121748,9400000,122516,1
2021-08-02,122516,121803,124536,121797,8570000,123577,1
2021-08-03,123577,122516,123765,120807,9390000,121801,0
2021-08-04,121801,123577,123587,121072,9160000,121633,0
2021-08-05,121633,121801,123541,121128,10910000,122810,1
2021-08-06,122810,121633,123287,121568,7500000,123019,1
2021-08-09,123019,122809,123597,122258,7170000,122202,0
2021-08-10,122202,123021,123513,122061,8300000,122056,0
2021-08-11,122056,122203,122756,120827,8690000,120701,0
2021-08-12,120701,122056,122095,120534,11070000,121194,1
2021-08-13,121194,120701,121275,120045,10640000,119180,0
2021-08-16,119180,121191,121191,118684,9740000,117904,0
2021-08-17,117904,119179,119179,116248,11220000,116643,0
2021-08-18,116643,117904,118739,116489,11750000,117165,1
2021-08-19,117165,116641,117453,114801,10520000,118053,1
2021-08-20,118053,117163,118308,116040,8930000,117472,0
2021-08-23,117472,118053,118445,117062,7850000,120211,1
2021-08-24,120211,117474,120463,117474,9180000,120818,1
2021-08-25,120818,120210,120818,119226,7520000,118724,0
2021-08-26,118724,120817,120833,118719,8430000,120678,1
2021-08-27,120678,118725,120678,118721,7320000,119740,0
2021-08-30,119740,120677,120684,119354,6390000,118781,0
2021-08-31,118781,119738,120157,117911,11540000,119396,1
2021-09-01,119396,118793,119942,118067,9520000,116677,0
2021-09-02,116677,119394,119397,116534,9860000,116933,1
2021-09-03,116933,116679,117396,115583,12520000,117869,1
2021-09-06,117869,116926,117981,116156,5110000,113413,0
2021-09-08,113413,117866,117866,113172,12320000,115361,1
2021-09-09,115361,113413,116354,112435,13890000,114286,0
2021-09-10,114286,115370,116896,114286,11160000,116404,1
2021-09-13,116404,114300,117046,114300,9250000,116181,0
2021-09-14,116181,116405,117270,115809,9030000,115063,0
2021-09-15,115063,116191,116312,114741,9460000,113794,0
2021-09-16,113794,115062,115062,113395,10690000,111439,0
2021-09-17,111439,113794,113794,111157,14830000,108844,0
2021-09-20,108844,111435,111435,107520,11500000,110250,1
2021-09-21,110250,108859,110923,108859,11250000,112282,1
2021-09-22,112282,110252,113321,110251,12160000,114064,1
2021-09-23,114064,112282,114330,112281,11480000,113283,0
2021-09-24,113283,114062,114062,112505,9120000,113583,1
2021-09-27,113583,113283,114432,112360,10740000,110124,0
2021-09-28,110124,113584,113584,109981,13190000,111107,1
2021-09-29,111107,110125,112028,110125,11370000,110979,0
2021-09-30,110979,111117,112371,110743,13160000,112900,1
2021-10-01,112900,110980,113020,110980,10780000,110393,0
2021-10-04,110393,112900,112900,109979,11810000,110458,1
2021-10-05,110458,110397,111691,110087,10380000,110560,1
2021-10-06,110560,110454,110614,108180,13280000,110585,1
2021-10-07,110585,110563,111522,110563,10650000,112833,1
